# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
6

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,body,0,XYRCJGIIEM,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,25,17
# x,y,z,u,w
5.573177842565598183e+01, 2.842405010235348861e+00, -1.200340030706046335e+00, 8.571428571428570953e-01, 2.500000000000000000e-01
5.573177842565598183e+01, 2.180996693960929989e+00, -2.180996693960929989e+00, 8.571428571428570953e-01, 5.000000000000000000e-01
5.573177842565598183e+01, 1.200340030706046335e+00, -2.842405010235348861e+00, 8.571428571428570953e-01, 7.500000000000000000e-01
5.573177842565598183e+01, 0.000000000000000000e+00, -3.084999999999999964e+00, 8.571428571428570953e-01, 1.000000000000000000e+00
5.573177842565598183e+01, -1.200340030706046335e+00, -2.842405010235348861e+00, 8.571428571428570953e-01, 1.250000000000000000e+00
5.573177842565598183e+01, -2.180996693960929989e+00, -2.180996693960929989e+00, 8.571428571428570953e-01, 1.500000000000000000e+00
5.573177842565598183e+01, -2.842405010235348861e+00, -1.200340030706046335e+00, 8.571428571428570953e-01, 1.750000000000000000e+00
5.573177842565598183e+01, -3.084999999999999964e+00, 0.000000000000000000e+00, 8.571428571428570953e-01, 2.000000000000000000e+00
5.573177842565598183e+01, -2.842405010235348861e+00, 1.200340030706046335e+00, 8.571428571428570953e-01, 2.250000000000000000e+00
5.573177842565598183e+01, -2.180996693960929989e+00, 2.180996693960929989e+00, 8.571428571428570953e-01, 2.500000000000000000e+00
5.573177842565598183e+01, -1.200340030706046335e+00, 2.842405010235348861e+00, 8.571428571428570953e-01, 2.750000000000000000e+00
5.573177842565598183e+01, 0.000000000000000000e+00, 3.084999999999999964e+00, 8.571428571428570953e-01, 3.000000000000000000e+00
5.573177842565598183e+01, 1.200340030706046335e+00, 2.842405010235348861e+00, 8.571428571428570953e-01, 3.250000000000000000e+00
5.573177842565598183e+01, 2.180996693960929989e+00, 2.180996693960929989e+00, 8.571428571428570953e-01, 3.500000000000000000e+00
5.573177842565598183e+01, 2.842405010235348861e+00, 1.200340030706046335e+00, 8.571428571428570953e-01, 3.750000000000000000e+00
5.573177842565598183e+01, 3.084999999999999964e+00, 0.000000000000000000e+00, 8.571428571428570953e-01, 4.000000000000000000e+00
5.813994169096210385e+01, 3.084999999999999964e+00, 0.000000000000000000e+00, 9.285714285714286031e-01, 0.000000000000000000e+00
5.813994169096210385e+01, 2.842405010235348861e+00, -1.200340030706046335e+00, 9.285714285714286031e-01, 2.500000000000000000e-01
5.813994169096210385e+01, 2.180996693960929989e+00, -2.180996693960929989e+00, 9.285714285714286031e-01, 5.000000000000000000e-01
5.813994169096210385e+01, 1.200340030706046335e+00, -2.842405010235348861e+00, 9.285714285714286031e-01, 7.500000000000000000e-01
5.813994169096210385e+01, 0.000000000000000000e+00, -3.084999999999999964e+00, 9.285714285714286031e-01, 1.000000000000000000e+00
5.813994169096210385e+01, -1.200340030706046335e+00, -2.842405010235348861e+00, 9.285714285714286031e-01, 1.250000000000000000e+00
5.813994169096210385e+01, -2.180996693960929989e+00, -2.180996693960929989e+00, 9.285714285714286031e-01, 1.500000000000000000e+00
5.813994169096210385e+01, -2.842405010235348861e+00, -1.200340030706046335e+00, 9.285714285714286031e-01, 1.750000000000000000e+00
5.813994169096210385e+01, -3.084999999999999964e+00, 0.000000000000000000e+00, 9.285714285714286031e-01, 2.000000000000000000e+00
5.813994169096210385e+01, -2.842405010235348861e+00, 1.200340030706046335e+00, 9.285714285714286031e-01, 2.250000000000000000e+00
5.813994169096210385e+01, -2.180996693960929989e+00, 2.180996693960929989e+00, 9.285714285714286031e-01, 2.500000000000000000e+00
5.813994169096210385e+01, -1.200340030706046335e+00, 2.842405010235348861e+00, 9.285714285714286031e-01, 2.750000000000000000e+00
5.813994169096210385e+01, 0.000000000000000000e+00, 3.084999999999999964e+00, 9.285714285714286031e-01, 3.000000000000000000e+00
5.813994169096210385e+01, 1.200340030706046335e+00, 2.842405010235348861e+00, 9.285714285714286031e-01, 3.250000000000000000e+00
5.813994169096210385e+01, 2.180996693960929989e+00, 2.180996693960929989e+00, 9.285714285714286031e-01, 3.500000000000000000e+00
5.813994169096210385e+01, 2.842405010235348861e+00, 1.200340030706046335e+00, 9.285714285714286031e-01, 3.750000000000000000e+00
5.813994169096210385e+01, 3.084999999999999964e+00, 0.000000000000000000e+00, 9.285714285714286031e-01, 4.000000000000000000e+00
5.900000000000000000e+01, 3.084999999999999520e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
5.900000000000000000e+01, 2.842405010235347973e+00, -1.200340030706046335e+00, 1.000000000000000000e+00, 2.500000000000000000e-01
5.900000000000000000e+01, 2.180996693960929989e+00, -2.180996693960929989e+00, 1.000000000000000000e+00, 5.000000000000000000e-01
5.900000000000000000e+01, 1.200340030706046335e+00, -2.842405010235347973e+00, 1.000000000000000000e+00, 7.500000000000000000e-01
5.900000000000000000e+01, 0.000000000000000000e+00, -3.084999999999999520e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
5.900000000000000000e+01, -1.200340030706046335e+00, -2.842405010235347973e+00, 1.000000000000000000e+00, 1.250000000000000000e+00
5.900000000000000000e+01, -2.180996693960929989e+00, -2.180996693960929989e+00, 1.000000000000000000e+00, 1.500000000000000000e+00
5.900000000000000000e+01, -2.842405010235347973e+00, -1.200340030706046335e+00, 1.000000000000000000e+00, 1.750000000000000000e+00
5.900000000000000000e+01, -3.084999999999999520e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00
5.900000000000000000e+01, -2.842405010235347973e+00, 1.200340030706046335e+00, 1.000000000000000000e+00, 2.250000000000000000e+00
5.900000000000000000e+01, -2.180996693960929989e+00, 2.180996693960929989e+00, 1.000000000000000000e+00, 2.500000000000000000e+00
5.900000000000000000e+01, -1.200340030706046335e+00, 2.842405010235347973e+00, 1.000000000000000000e+00, 2.750000000000000000e+00
5.900000000000000000e+01, 0.000000000000000000e+00, 3.084999999999999520e+00, 1.000000000000000000e+00, 3.000000000000000000e+00
5.900000000000000000e+01, 1.200340030706046335e+00, 2.842405010235347973e+00, 1.000000000000000000e+00, 3.250000000000000000e+00
5.900000000000000000e+01, 2.180996693960929989e+00, 2.180996693960929989e+00, 1.000000000000000000e+00, 3.500000000000000000e+00
5.900000000000000000e+01, 2.842405010235347973e+00, 1.200340030706046335e+00, 1.000000000000000000e+00, 3.750000000000000000e+00
5.900000000000000000e+01, 3.084999999999999520e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00
6.100000000000000000e+01, 3.542499999999999982e+00, 0.000000000000000000e+00, 1.500000000000000000e+00, 0.000000000000000000e+00
6.100000000000000000e+01, 3.263928605756474255e+00, -1.378348317269422640e+00, 1.500000000000000000e+00, 2.500000000000000000e-01
6.100000000000000000e+01, 2.504434615350597859e+00, -2.504434615350597859e+00, 1.500000000000000000e+00, 5.000000000000000000e-01
6.100000000000000000e+01, 1.378348317269422640e+00, -3.263928605756474255e+00, 1.500000000000000000e+00, 7.500000000000000000e-01
6.100000000000000000e+01, 0.000000000000000000e+00, -3.542499999999999982e+00, 1.500000000000000000e+00, 1.000000000000000000e+00
6.100000000000000000e+01, -1.378348317269422862e+00, -3.263928605756474255e+00, 1.500000000000000000e+00, 1.250000000000000000e+00
6.100000000000000000e+01, -2.504434615350597859e+00, -2.504434615350597859e+00, 1.500000000000000000e+00, 1.500000000000000000e+00
6.100000000000000000e+01, -3.263928605756474255e+00, -1.378348317269422640e+00, 1.500000000000000000e+00, 1.750000000000000000e+00
6.100000000000000000e+01, -3.542499999999999982e+00, 0.000000000000000000e+00, 1.500000000000000000e+00, 2.000000000000000000e+00
6.100000000000000000e+01, -3.263928605756474255e+00, 1.378348317269422640e+00, 1.500000000000000000e+00, 2.250000000000000000e+00
6.100000000000000000e+01, -2.504434615350597859e+00, 2.504434615350597859e+00, 1.500000000000000000e+00, 2.500000000000000000e+00
6.100000000000000000e+01, -1.378348317269422862e+00, 3.263928605756474255e+00, 1.500000000000000000e+00, 2.750000000000000000e+00
6.100000000000000000e+01, 0.000000000000000000e+00, 3.542499999999999982e+00, 1.500000000000000000e+00, 3.000000000000000000e+00
6.100000000000000000e+01, 1.378348317269422640e+00, 3.263928605756474255e+00, 1.500000000000000000e+00, 3.250000000000000000e+00
6.100000000000000000e+01, 2.504434615350597859e+00, 2.504434615350597859e+00, 1.500000000000000000e+00, 3.500000000000000000e+00
6.100000000000000000e+01, 3.263928605756474255e+00, 1.378348317269422640e+00, 1.500000000000000000e+00, 3.750000000000000000e+00
6.100000000000000000e+01, 3.542499999999999982e+00, 0.000000000000000000e+00, 1.500000000000000000e+00, 4.000000000000000000e+00
6.299999999999999289e+01, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 0.000000000000000000e+00
6.299999999999999289e+01, 3.685452201277599649e+00, -1.556356603832798946e+00, 2.000000000000000000e+00, 2.500000000000000000e-01
6.299999999999999289e+01, 2.827872536740265730e+00, -2.827872536740265730e+00, 2.000000000000000000e+00, 5.000000000000000000e-01
6.299999999999999289e+01, 1.556356603832798946e+00, -3.685452201277599649e+00, 2.000000000000000000e+00, 7.500000000000000000e-01
6.299999999999999289e+01, 0.000000000000000000e+00, -4.000000000000000000e+00, 2.000000000000000000e+00, 1.000000000000000000e+00
6.299999999999999289e+01, -1.556356603832799390e+00, -3.685452201277599649e+00, 2.000000000000000000e+00, 1.250000000000000000e+00
6.299999999999999289e+01, -2.827872536740266174e+00, -2.827872536740265730e+00, 2.000000000000000000e+00, 1.500000000000000000e+00
6.299999999999999289e+01, -3.685452201277599649e+00, -1.556356603832798946e+00, 2.000000000000000000e+00, 1.750000000000000000e+00
6.299999999999999289e+01, -4.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
6.299999999999999289e+01, -3.685452201277599649e+00, 1.556356603832798946e+00, 2.000000000000000000e+00, 2.250000000000000000e+00
6.299999999999999289e+01, -2.827872536740266174e+00, 2.827872536740265730e+00, 2.000000000000000000e+00, 2.500000000000000000e+00
6.299999999999999289e+01, -1.556356603832799390e+00, 3.685452201277599649e+00, 2.000000000000000000e+00, 2.750000000000000000e+00
6.299999999999999289e+01, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00, 3.000000000000000000e+00
6.299999999999999289e+01, 1.556356603832798946e+00, 3.685452201277599649e+00, 2.000000000000000000e+00, 3.250000000000000000e+00
6.299999999999999289e+01, 2.827872536740265730e+00, 2.827872536740265730e+00, 2.000000000000000000e+00, 3.500000000000000000e+00
6.299999999999999289e+01, 3.685452201277599649e+00, 1.556356603832798946e+00, 2.000000000000000000e+00, 3.750000000000000000e+00
6.299999999999999289e+01, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 4.000000000000000000e+00
6.471875000000000000e+01, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.125000000000000000e+00, 0.000000000000000000e+00
6.471875000000000000e+01, 3.685452201277599649e+00, -1.556356603832798946e+00, 2.125000000000000000e+00, 2.500000000000000000e-01
6.471875000000000000e+01, 2.827872536740265730e+00, -2.827872536740265730e+00, 2.125000000000000000e+00, 5.000000000000000000e-01
6.471875000000000000e+01, 1.556356603832798946e+00, -3.685452201277599649e+00, 2.125000000000000000e+00, 7.500000000000000000e-01
6.471875000000000000e+01, 0.000000000000000000e+00, -4.000000000000000000e+00, 2.125000000000000000e+00, 1.000000000000000000e+00
6.471875000000000000e+01, -1.556356603832799390e+00, -3.685452201277599649e+00, 2.125000000000000000e+00, 1.250000000000000000e+00
6.471875000000000000e+01, -2.827872536740266174e+00, -2.827872536740265730e+00, 2.125000000000000000e+00, 1.500000000000000000e+00
6.471875000000000000e+01, -3.685452201277599649e+00, -1.556356603832798946e+00, 2.125000000000000000e+00, 1.750000000000000000e+00
6.471875000000000000e+01, -4.000000000000000000e+00, 0.000000000000000000e+00, 2.125000000000000000e+00, 2.000000000000000000e+00
6.471875000000000000e+01, -3.685452201277599649e+00, 1.556356603832798946e+00, 2.125000000000000000e+00, 2.250000000000000000e+00
6.471875000000000000e+01, -2.827872536740266174e+00, 2.827872536740265730e+00, 2.125000000000000000e+00, 2.500000000000000000e+00
6.471875000000000000e+01, -1.556356603832799390e+00, 3.685452201277599649e+00, 2.125000000000000000e+00, 2.750000000000000000e+00
6.471875000000000000e+01, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.125000000000000000e+00, 3.000000000000000000e+00
6.471875000000000000e+01, 1.556356603832798946e+00, 3.685452201277599649e+00, 2.125000000000000000e+00, 3.250000000000000000e+00
6.471875000000000000e+01, 2.827872536740265730e+00, 2.827872536740265730e+00, 2.125000000000000000e+00, 3.500000000000000000e+00
6.471875000000000000e+01, 3.685452201277599649e+00, 1.556356603832798946e+00, 2.125000000000000000e+00, 3.750000000000000000e+00
6.471875000000000000e+01, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.125000000000000000e+00, 4.000000000000000000e+00
6.925000000000000000e+01, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.250000000000000000e+00, 0.000000000000000000e+00
6.925000000000000000e+01, 3.685452201277599649e+00, -1.556356603832798946e+00, 2.250000000000000000e+00, 2.500000000000000000e-01
6.925000000000000000e+01, 2.827872536740265730e+00, -2.827872536740265730e+00, 2.250000000000000000e+00, 5.000000000000000000e-01
6.925000000000000000e+01, 1.556356603832798946e+00, -3.685452201277599649e+00, 2.250000000000000000e+00, 7.500000000000000000e-01
6.925000000000000000e+01, 0.000000000000000000e+00, -4.000000000000000000e+00, 2.250000000000000000e+00, 1.000000000000000000e+00
6.925000000000000000e+01, -1.556356603832799390e+00, -3.685452201277599649e+00, 2.250000000000000000e+00, 1.250000000000000000e+00
6.925000000000000000e+01, -2.827872536740266174e+00, -2.827872536740265730e+00, 2.250000000000000000e+00, 1.500000000000000000e+00
6.925000000000000000e+01, -3.685452201277599649e+00, -1.556356603832798946e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
6.925000000000000000e+01, -4.000000000000000000e+00, 0.000000000000000000e+00, 2.250000000000000000e+00, 2.000000000000000000e+00
6.925000000000000000e+01, -3.685452201277599649e+00, 1.556356603832798946e+00, 2.250000000000000000e+00, 2.250000000000000000e+00
6.925000000000000000e+01, -2.827872536740266174e+00, 2.827872536740265730e+00, 2.250000000000000000e+00, 2.500000000000000000e+00
6.925000000000000000e+01, -1.556356603832799390e+00, 3.685452201277599649e+00, 2.250000000000000000e+00, 2.750000000000000000e+00
6.925000000000000000e+01, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.250000000000000000e+00, 3.000000000000000000e+00
6.925000000000000000e+01, 1.556356603832798946e+00, 3.685452201277599649e+00, 2.250000000000000000e+00, 3.250000000000000000e+00
6.925000000000000000e+01, 2.827872536740265730e+00, 2.827872536740265730e+00, 2.250000000000000000e+00, 3.500000000000000000e+00
6.925000000000000000e+01, 3.685452201277599649e+00, 1.556356603832798946e+00, 2.250000000000000000e+00, 3.750000000000000000e+00
6.925000000000000000e+01, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.250000000000000000e+00, 4.000000000000000000e+00
7.565625000000000000e+01, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.375000000000000000e+00, 0.000000000000000000e+00
7.565625000000000000e+01, 3.685452201277599649e+00, -1.556356603832798946e+00, 2.375000000000000000e+00, 2.500000000000000000e-01
7.565625000000000000e+01, 2.827872536740265730e+00, -2.827872536740265730e+00, 2.375000000000000000e+00, 5.000000000000000000e-01
7.565625000000000000e+01, 1.556356603832798946e+00, -3.685452201277599649e+00, 2.375000000000000000e+00, 7.500000000000000000e-01
7.565625000000000000e+01, 0.000000000000000000e+00, -4.000000000000000000e+00, 2.375000000000000000e+00, 1.000000000000000000e+00
7.565625000000000000e+01, -1.556356603832799390e+00, -3.685452201277599649e+00, 2.375000000000000000e+00, 1.250000000000000000e+00
7.565625000000000000e+01, -2.827872536740266174e+00, -2.827872536740265730e+00, 2.375000000000000000e+00, 1.500000000000000000e+00
7.565625000000000000e+01, -3.685452201277599649e+00, -1.556356603832798946e+00, 2.375000000000000000e+00, 1.750000000000000000e+00
7.565625000000000000e+01, -4.000000000000000000e+00, 0.000000000000000000e+00, 2.375000000000000000e+00, 2.000000000000000000e+00
7.565625000000000000e+01, -3.685452201277599649e+00, 1.556356603832798946e+00, 2.375000000000000000e+00, 2.250000000000000000e+00
7.565625000000000000e+01, -2.827872536740266174e+00, 2.827872536740265730e+00, 2.375000000000000000e+00, 2.500000000000000000e+00
7.565625000000000000e+01, -1.556356603832799390e+00, 3.685452201277599649e+00, 2.375000000000000000e+00, 2.750000000000000000e+00
7.565625000000000000e+01, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.375000000000000000e+00, 3.000000000000000000e+00
7.565625000000000000e+01, 1.556356603832798946e+00, 3.685452201277599649e+00, 2.375000000000000000e+00, 3.250000000000000000e+00
7.565625000000000000e+01, 2.827872536740265730e+00, 2.827872536740265730e+00, 2.375000000000000000e+00, 3.500000000000000000e+00
7.565625000000000000e+01, 3.685452201277599649e+00, 1.556356603832798946e+00, 2.375000000000000000e+00, 3.750000000000000000e+00
7.565625000000000000e+01, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.375000000000000000e+00, 4.000000000000000000e+00
8.300000000000000000e+01, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.500000000000000000e+00, 0.000000000000000000e+00
8.300000000000000000e+01, 3.685452201277599649e+00, -1.556356603832798946e+00, 2.500000000000000000e+00, 2.500000000000000000e-01
8.300000000000000000e+01, 2.827872536740265730e+00, -2.827872536740265730e+00, 2.500000000000000000e+00, 5.000000000000000000e-01
8.300000000000000000e+01, 1.556356603832798946e+00, -3.685452201277599649e+00, 2.500000000000000000e+00, 7.500000000000000000e-01
8.300000000000000000e+01, 0.000000000000000000e+00, -4.000000000000000000e+00, 2.500000000000000000e+00, 1.000000000000000000e+00
8.300000000000000000e+01, -1.556356603832799390e+00, -3.685452201277599649e+00, 2.500000000000000000e+00, 1.250000000000000000e+00
8.300000000000000000e+01, -2.827872536740266174e+00, -2.827872536740265730e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
